UserId:ItemId,Prediction
u0020913:i1964418,6.14619
u0020913:i1969062,8.16786
u0020913:i2395427,6.2417
u0020913:i2614684,8
u0020913:i2637276,6.34518
u0020913:i2713180,8.49418
u0020913:i2848292,6.45728
u0020913:i3478962,6.57872
u0020913:i3630276,7.67382
u0020913:i3808342,6.71028
u0020924:i0369610,7.71229
u0020924:i1340138,7.75242
u0020924:i1392190,7.79756
u0020924:i1600196,7.71945
u0020924:i2267998,8.44577
u0020924:i2637276,7.84834
u0020924:i2802144,8
u0020924:i2911666,7.96792
u0020948:i0365907,7.77436
u0020948:i1600196,6.02519
u0020948:i1809398,8.3537
u0020948:i2179136,6.10297
u0020948:i2381249,7.06862
u0020948:i2446042,7.65143
u0020948:i2562232,6.02617
u0020948:i2713180,8.45913
u0020948:i2872718,6.0539
u0020968:i0365907,6.96674
u0020968:i1340138,7.64711
u0020968:i2381335,6.47458
u0020985:i0169547,8.72471
u0020985:i0209144,8.83216
u0020985:i0482571,8.71587
u0020985:i0816692,8.16174
u0020988:i1823672,8.17933
u0020988:i2361700,8.19071
u0020988:i2515034,8.20397
u0020988:i2994190,8.51313
u0020988:i3322420,8.11844
u0020988:i3863552,8.21945
u0020991:i0099685,8.46328
u0020991:i0112641,8.51983
u0020991:i0113247,7.65386
u0020991:i0116282,8.51048
u0020991:i0118715,7.5828
u0020991:i0118884,7.93531
u0020991:i0119177,6.25042
u0020991:i0138704,8.27632
u0020991:i0145531,7.75554
u0020991:i0206634,8.18088
u0020991:i0208092,8.35584
u0020991:i0221027,6.71034
u0020991:i0238380,6.74432
u0020991:i0245712,9.10961
u0020991:i0259711,6.29035
u0020991:i0266697,8.27567
u0020991:i0315733,9.11781
u0020991:i0375679,7.04442
u0020991:i0401792,8.79447
u0020991:i0404203,8.42945
u0020991:i0435651,6.09436
u0020991:i0454921,7.7159
u0020991:i0469494,8.13035
u0020991:i0481369,8.59696
u0020991:i0816692,8.16174
u0020991:i0838221,7.89901
u0020991:i0970179,7.14802
u0020991:i1065073,8.26933
u0020991:i1182345,6.24884
u0020991:i1205489,8.50059
u0020991:i1297919,6.23149
u0020991:i1323045,6.59868
u0020991:i1424432,8.62124
u0020991:i1527186,6
u0020991:i1951181,8.32727
u0020991:i2103281,7.55355
u0020991:i2179136,7.72941
u0020991:i2305051,7.00455
u0020991:i2310332,8.24328
u0020991:i2381941,7.59354
u0020991:i2614684,8
u0020991:i2820852,7.65118
u0020991:i2866360,7
u0020991:i2872732,7.96497
u0020991:i2980516,7.66884
u0021035:i1601823,5.40258
u0021035:i2109131,5.50323
u0021035:i2737018,6.61033
u0021035:i4458206,5.62903
u0021063:i0816692,8.16174
u0021063:i0829150,6.7898
u0021063:i1206543,7.78226
u0021063:i1598778,8.49868
u0021063:i1872194,8.13276
u0021063:i1951265,7.59647
u0021063:i2039393,8.29048
u0021063:i2084970,7.35926
u0021063:i2170439,6.6656
u0021063:i2245084,8.46001
u0021063:i2267998,8.44577
u0021063:i2402157,5.93237
u0021063:i2446042,5.74179
u0021063:i2692250,7.10432
u0021063:i2713180,8.49418
u0021063:i2980516,7.66884
u0021068:i0039689,9.00139
u0021068:i0040522,8.06627
u0021068:i0044081,8.65436
u0021068:i0118607,10
u0021068:i0416960,7.79824
u0021068:i0845439,8.12573
u0021104:i1791528,6.2478
u0021104:i2562232,7.6235
u0021104:i4044364,10
u0021107:i0848228,7.22782
u0021107:i1631867,7.88369
u0021107:i2084970,6.53884
u0021107:i2103281,7.87812
u0021107:i2322441,7.42334
u0021110:i0407887,8.56781
u0021110:i0993846,7.77075
u0021110:i1170358,9.01546
u0021110:i1772264,8.0044
u0021110:i1800241,8.22399
u0021110:i2103281,7.18246
u0021110:i2193215,7.93767
u0021110:i2231253,7.77964
u0021110:i2381941,7.86932
u0021110:i2713180,8.49418
u0021110:i2820852,7.96716
u0021111:i0455944,7.46705
u0021111:i0815241,9.5266
u0021111:i0816692,8.16174
u0021111:i0829150,6.7898
u0021111:i1291150,7.18139
u0021111:i1392190,7.32103
u0021111:i1790864,7.01094
u0021111:i1951265,7.59647
u0021111:i2103281,7.55355
u0021111:i2106361,6.44581
u0021111:i2170439,6.6656
u0021111:i2179136,7.72941
u0021111:i2209764,7.64657
u0021111:i2245084,8.46001
u0021111:i2267998,8.44577
u0021111:i2310332,7.64084
u0021111:i2333784,6.13477
u0021111:i2381941,7.37941
u0021111:i2395427,7.44043
u0021111:i2713180,8.49418
u0021111:i2820852,7.50423
u0021111:i2872732,7.96497
u0021112:i0065126,10
u0021112:i0816692,8.16174
u0021112:i1823672,8.27324
u0021112:i1840309,7.70663
u0021112:i2278388,8.02111
u0021112:i2908446,8.33962
u0021154:i0073195,5.28222
u0021154:i0900387,7.63226
u0021154:i1392190,7.57848
u0021154:i2567712,7.27591
u0021154:i2713180,8.31247
u0021154:i2802144,8
u0021154:i2870648,7.51798
u0021154:i2937898,8
u0021170:i0034583,7.56139
u0021170:i0041959,8.09666
u0021170:i0050083,8.80313
u0021170:i0054215,8.46148
u0021170:i0084787,8.07878
u0021170:i0114814,8.85975
u0021170:i0765443,8.98357
u0021170:i0914798,6.59182
u0021170:i0918927,7.50059
u0021170:i1683526,6.72954
u0021170:i2278388,8.07583
u0021170:i2562232,7.6235
u0021170:i2718492,8.19325
u0021170:i2764784,7.85803
u0021170:i2980516,7.66884
u0021170:i3316960,9.50029
u0021186:i0970179,7.14802
u0021186:i1045658,8.35978
u0021186:i1212450,7.09686
u0021186:i1436568,6.01135
u0021186:i1682180,7.39984
u0021186:i1840417,5.87294
u0021186:i1853728,8.09362
u0021186:i1872194,8.13276
u0021186:i2179136,7.72941
u0021186:i3698408,7.83634
u0021212:i0047396,7.89302
u0021212:i0108388,6.6813
u0021212:i0209144,8.83216
u0021212:i2967224,7.10162
u0021223:i0458339,7.33192
u0021223:i0470752,7.22729
u0021223:i0816692,8.16174
u0021223:i1232829,7.57152
u0021223:i1285016,6.78485
u0021223:i1499658,7.26188
u0021223:i1528100,6.69693
u0021223:i1690953,6.91554
u0021223:i1706620,6.58505
u0021223:i1709143,6.49823
u0021223:i1815862,6.47421
u0021223:i1823672,7.24804
u0021223:i2179136,7.72941
u0021223:i2209764,6.96486
u0021223:i2245084,8.33992
u0021223:i2267998,8.44577
u0021223:i2338151,6.30722
u0021223:i2713180,8.49418
u0021223:i2788710,7.91711
u0021223:i2872718,7.72841
u0021223:i2911666,7.96792
u0021223:i2980794,5.80097
u0021223:i3079380,7.2697
u0021245:i0478970,9.86667
u0021245:i1655441,9.86667
u0021245:i2395427,9.86667
u0021256:i0073195,5.28222
u0021256:i0075314,8.80218
u0021256:i0082010,5.97618
u0021256:i0087332,6.99101
u0021256:i0087363,7.03046
u0021256:i0088763,8.06307
u0021256:i0088847,7.62344
u0021256:i0095016,7.61925
u0021256:i0096874,8.3943
u0021256:i0099088,8.51541
u0021256:i0102926,7.39094
u0021256:i0111161,8.90969
u0021256:i0119643,7.4208
u0021256:i0120616,6.26276
u0021256:i0120888,5.70615
u0021256:i0125439,7.88647
u0021256:i0147800,7.53097
u0021256:i0178868,7.50059
u0021256:i0181689,7.07865
u0021256:i0208092,8.35584
u0021256:i0212985,8.1276
u0021256:i0217505,8.60864
u0021256:i0240890,10
u0021256:i0266697,8.27567
u0021256:i0276751,8.5004
u0021256:i0289765,7.7329
u0021256:i0314331,7.66988
u0021256:i0337563,8.3023
u0021256:i0338013,8.51559
u0021256:i0369610,7.25863
u0021256:i0378194,8.08142
u0021256:i0379786,8.00198
u0021256:i0405422,7.16201
u0021256:i0443543,4.04565
u0021256:i0449059,7.34804
u0021256:i0450385,6.70545
u0021256:i0452623,7.33062
u0021256:i0461770,7.94737
u0021256:i0478970,7.28651
u0021256:i0756683,4.52386
u0021256:i0829482,7.09903
u0021256:i0832266,6.25426
u0021256:i0907657,6.58286
u0021256:i0974661,10
u0021256:i0978764,8.5004
u0021256:i1093908,8.33713
u0021256:i1136608,7.23507
u0021256:i1193138,7.82908
u0021256:i1306980,7.80191
u0021256:i1392170,8.02633
u0021256:i1392190,7.31474
u0021256:i1403241,7.50059
u0021256:i1411238,6.01135
u0021256:i1499658,7.26188
u0021256:i1617661,7.34332
u0021256:i1632708,8.30645
u0021256:i1638002,6.29893
u0021256:i1638355,7.37225
u0021256:i1650062,10
u0021256:i1659337,8.20456
u0021256:i1727770,7.40153
u0021256:i1823672,7.43118
u0021256:i1853728,8.09362
u0021256:i1855199,7.13277
u0021256:i1951264,7.80894
u0021256:i1951265,7.59647
u0021256:i1964418,7.4612
u0021256:i1981677,7.27074
u0021256:i2084970,7.35926
u0021256:i2170439,6.6656
u0021256:i2245084,8.46001
u0021256:i2267998,8.44577
u0021256:i2395427,7.49158
u0021256:i2562232,7.6235
u0021256:i2802144,8
u0021256:i2820852,7.52234
u0021256:i2848292,7.55348
u0021256:i2872718,7.72841
u0021256:i2883512,7.32495
u0021256:i2911666,7.96792
u0021256:i3235888,9.00139
u0021286:i0478970,7.45161
u0021286:i1340138,7.45161
u0021286:i1392190,7.45161
u0021286:i1655441,7.45161
u0021286:i1964418,7.45161
u0021286:i2096673,7.45161
u0021286:i2120120,7.45161
u0021286:i2293640,7.45161
u0021286:i2395427,7.45161
u0021286:i2561572,7.45161
u0021286:i2820852,7.45161
u0021301:i0430357,8.74499
u0021301:i1124035,6.5009
u0021301:i1937390,7.55132
u0021301:i2084970,7.35926
u0021301:i3089326,7.6313
u0021309:i0365907,4.52936
u0021309:i0455944,7.80302
u0021309:i0478970,7.37042
u0021309:i1065073,8.61158
u0021309:i1100089,8.68526
u0021309:i1175709,9.50029
u0021309:i1392190,7.38708
u0021309:i1600196,8.05565
u0021309:i1663662,6.49147
u0021309:i1791528,6.2478
u0021309:i1872194,8.45502
u0021309:i1951265,7.59647
u0021309:i1981677,7.67995
u0021309:i2039393,8.29048
u0021309:i2058107,6.84034
u0021309:i2084970,7.35926
u0021309:i2170439,6.6656
u0021309:i2180411,8.07738
u0021309:i2304771,7.96574
u0021309:i2305051,7.00455
u0021309:i2359024,6.43293
u0021309:i2381249,7.40427
u0021309:i2381941,7.42203
u0021309:i2395427,7.44035
u0021309:i2397535,9
u0021309:i2562232,7.6235
u0021309:i2725962,7.93531
u0021309:i2911666,7.96792
u0021309:i2980592,6.78906
u0021309:i3152624,7.45927
u0021309:i3416742,5.75134
u0021322:i0035423,7.12793
u0021322:i0064276,8.48939
u0021322:i0066999,6.67828
u0021322:i0067116,8.16115
u0021322:i0067588,8.52981
u0021322:i0067800,10
u0021322:i0069995,6.77123
u0021322:i0079714,5.27277
u0021322:i0083658,8.66245
u0021322:i0094886,7.84604
u0021322:i0095159,8.27607
u0021322:i0100150,7.68484
u0021322:i0101410,8.38712
u0021322:i0114814,8.85975
u0021322:i0117060,6.6585
u0021322:i0118715,7.5828
u0021322:i0120601,7.1467
u0021322:i0144117,6.16662
u0021322:i0146838,7.66576
u0021322:i0159097,8.92649
u0021322:i0169547,8.72471
u0021322:i0191397,10
u0021322:i0335245,7.98077
u0021322:i0364569,8.5504
u0021322:i0365748,7.74284
u0021322:i0408306,10
u0021322:i0409459,7.19552
u0021322:i0418279,6.9316
u0021322:i0455760,6.8309
u0021322:i0458481,7.4733
u0021322:i0464141,5.47839
u0021322:i0478970,7.86359
u0021322:i1019452,9
u0021322:i1135503,9.5266
u0021322:i1205489,8.50059
u0021322:i1291150,7.18139
u0021322:i1337057,6.67701
u0021322:i1343703,7.50059
u0021322:i1392190,7.8815
u0021322:i1648112,10
u0021322:i1798709,7.78748
u0021322:i1979320,8.29507
u0021322:i2096672,6.71531
u0021322:i2101441,6.56861
u0021322:i2267998,8.09667
u0021322:i2306745,10
u0021322:i2562232,7.6235
u0021322:i2802144,8
u0021322:i3591984,9
u0021322:i4084744,7.89977
u0021338:i0114369,8.81202
u0021338:i0478970,6.59866
u0021338:i1245526,7.2321
u0021338:i1638355,6.91839
u0021338:i1821694,6.94917
u0021340:i0094226,6.99384
u0021340:i1674771,7.08721
u0021340:i1972779,10
u0021340:i2179136,7.72941
u0021340:i2381941,7.03508
u0021340:i2652092,3
u0021364:i0352248,8.97692
u0021364:i0375611,10
u0021364:i0393162,8.49721
u0021364:i0468489,10
u0021364:i0476964,5
u0021364:i1065073,8.26933
u0021364:i1188996,9
u0021364:i1270114,7.53222
u0021364:i1598642,7.5609
u0021364:i1598822,7
u0021364:i1809398,8.3537
u0021364:i1921149,4.52923
u0021364:i1972571,6.68523
u0021364:i2034031,8.74329
u0021364:i2042568,7.99136
u0021364:i2101341,6.94701
u0021364:i2179136,7.72941
u0021364:i2181931,7.36298
u0021364:i2278388,8.07583
u0021364:i2326612,6.09142
u0021364:i2452254,7.62234
u0021364:i2582802,7.66839
u0021364:i2614684,8
u0021364:i2717822,5.50148
u0021364:i2718492,8.19325
u0021364:i2737050,7.36936
u0021364:i2752688,9
u0021364:i2764784,7.59041
u0021364:i2872718,7.72841
u0021364:i2917388,7.62075
u0021364:i2980516,7.66884
u0021364:i3316960,9.50029
u0021364:i3390572,5.80709
u0021364:i3455826,7.65197
u0021364:i3630276,7.67382
u0021366:i0097216,6.72539
u0021366:i0110413,8.77638
u0021366:i0112817,10
u0021366:i0119099,7.63066
u0021366:i0159097,8.92649
u0021366:i0169547,8.72471
u0021366:i0181875,6.72648
u0021366:i0184894,7.74145
u0021366:i0369610,8.61437
u0021366:i0373074,7.66663
u0021366:i0469494,8.13035
u0021366:i0470752,8.54145
u0021366:i1034314,7.87695
u0021366:i2084970,7.35926
u0021366:i2267998,8.44577
u0021366:i2784678,10
u0021366:i2848292,8.46468
u0021366:i2876428,8.94256
u0021366:i3079380,8.38387
u0021387:i0094980,10
u0021387:i0112471,8.19726
u0021387:i0246578,8.0044
u0021387:i0381681,8.17245
u0021387:i0478970,7.71976
u0021387:i0947798,6.42198
u0021387:i1524930,7.73498
u0021387:i1706620,6.12482
u0021387:i2024544,8
u0021387:i2096672,6.71531
u0021387:i2096673,7.75096
u0021387:i2167266,7.04423
u0021387:i2245084,9.11901
u0021387:i2375605,8.36324
u0021387:i2381249,7.76774
u0021387:i2395427,7.78536
u0021387:i2397535,8.13536
u0021387:i2562232,7.6235
u0021387:i2582802,7.66839
u0021387:i2872718,7.72841
u0021392:i0051201,7.24981
u0021392:i0388795,7.34327
u0021392:i2562232,7.6235
u0021392:i2980516,7.66884
u0021415:i0114373,7.92519
u0021415:i0172543,8
u0021415:i1182345,6.24884
u0021415:i1244668,8.52745
u0021415:i2113681,10
u0021415:i2562232,7.6235
u0021415:i2582802,7.66839
u0021415:i3312830,7.9575
u0021431:i1212450,7.09686
u0021431:i1392190,7.55881
u0021431:i2305051,7.00455
u0021431:i2310332,8.16751
u0021431:i2562232,7.6235
u0021431:i2884206,6.04649
u0021431:i2980516,7.66884
u0021431:i3442006,9
u0021449:i0119116,5.78139
u0021449:i0264464,7.7108
u0021449:i0455944,7.46705
u0021449:i0470752,7.39192
u0021449:i1100089,8.68526
u0021449:i1790864,7.01094
u0021449:i1872194,8.13276
u0021449:i2084970,7.35926
u0021449:i2179136,7.72941
u0021449:i2562232,7.6235
u0021449:i2582802,7.66839
u0021449:i2713180,8.49418
u0021449:i2884206,6.04649
u0021449:i2980516,7.66884
u0021449:i2991224,7.50059
u0021469:i0435625,6.93315
u0021469:i0861689,7.50059
u0021469:i0861739,7.98275
u0021469:i1392190,7.008
u0021469:i2562232,7.6235
u0021475:i0266489,8.22508
u0021475:i0414387,8.53589
u0021475:i0416508,9.50029
u0021475:i0783233,8.3114
u0021475:i0878804,7.14419
u0021475:i1964418,6.97942
u0021475:i2126355,7.17737
u0021475:i2180411,8.07738
u0021475:i2820852,7.3951
u0021475:i2908446,7.63461
u0021487:i1318514,7.17953
u0021487:i1626146,7.12318
u0021487:i2084970,7.35926
u0021487:i2245084,8.46001
u0021487:i2278388,8.07583
u0021487:i2381249,7.77429
u0021487:i2555736,7.72617
u0021489:i0089218,6.87924
u0021489:i0112573,8.67975
u0021489:i0232500,7.09705
u0021489:i0311289,10
u0021489:i0322259,7.23256
u0021489:i0367594,5.89898
u0021489:i0369610,7.46705
u0021489:i0396269,6.44436
u0021489:i0910970,7.99284
u0021489:i1234721,7.5087
u0021489:i1951265,7.59647
u0021489:i1981677,7.10387
u0021489:i2183034,10
u0021489:i2562232,7.6235
u0021489:i2637294,7.52725
u0021489:i2784678,10
u0021489:i2820852,7.59045
u0021489:i2908446,7.65682
u0021489:i2911666,7.96792
u0021489:i3203616,7.7265
u0021530:i0066921,8.44006
u0021530:i0071230,7.75554
u0021530:i0088286,10
u0021530:i0096054,7.51829
u0021530:i0246578,8.0044
u0021530:i0289043,7
u0021530:i0290673,8
u0021530:i0375679,7.04442
u0021530:i0420293,7.66261
u0021530:i0448134,10
u0021530:i0449471,7.17992
u0021530:i0457430,8.10897
u0021530:i0475394,9.00139
u0021530:i0478970,7.66298
u0021530:i0790724,6.20437
u0021530:i1045658,8
u0021530:i1065073,8.5154
u0021530:i1100089,8.72689
u0021530:i1210166,7.551
u0021530:i1250777,6.3191
u0021530:i1340138,7.66335
u0021530:i1343727,7.01119
u0021530:i1723811,8.54371
u0021530:i1790864,5.50152
u0021530:i1798684,7.66374
u0021530:i2120120,7.66413
u0021530:i2124787,7.66453
u0021530:i2179136,7.72941
u0021530:i2209764,7.17994
u0021530:i2268016,7.66494
u0021530:i2293640,7.66535
u0021530:i2309260,7.66578
u0021530:i2361184,7.50059
u0021530:i2562232,7.52772
u0021530:i2614684,8
u0021530:i2637276,7.66622
u0021530:i2717822,5.50148
u0021530:i2752772,7.66666
u0021530:i2790182,7.66711
u0021530:i2799166,9
u0021530:i2870612,5.30681
u0021530:i2870648,7.66758
u0021530:i2937898,8
u0021530:i3152624,7.66805
u0021530:i3457486,7.66854
u0021530:i3467412,7.66903
u0021530:i4178092,7.66953
u0021552:i0066921,8.20932
u0021552:i0070666,7.40792
u0021552:i0108052,8
u0021552:i0352248,8.97692
u0021552:i1028528,7.61405
u0021552:i1065073,8.61158
u0021552:i1126590,5.75067
u0021552:i1211956,7.87092
u0021552:i1706620,7.38848
u0021552:i1823672,7.67142
u0021552:i2084970,7.35926
u0021552:i2278388,7.07655
u0021552:i2562232,7.6235
u0021552:i2582802,7.66839
u0021552:i2872718,8.06938
u0021560:i0455944,8.30897
u0021560:i1872194,8.94031
u0021560:i2446042,6.91222
u0021605:i0478970,7.56345
u0021605:i1020072,8.7761
u0021605:i1100089,8.68526
u0021605:i1126590,5.75067
u0021605:i1392190,7.6104
u0021605:i1528100,6.69693
u0021605:i1772250,7.5569
u0021605:i2170593,7.74938
u0021605:i2179136,7.72941
u0021605:i2562232,7.6235
u0021605:i2718492,8.19325
u0021605:i2802144,8
u0021618:i1126590,5.75067
u0021618:i2024544,8.21413
u0021618:i2034031,8.74329
u0021618:i2390361,7.67167
u0021618:i2802144,8
u0021619:i0062622,7.42719
u0021619:i0067093,10
u0021619:i0075314,8.80218
u0021619:i1327773,8.35509
u0021619:i2691498,5.73164
u0021628:i0066921,8.44006
u0021628:i0081505,8.63323
u0021628:i0120768,7.90497
u0021628:i1182345,6.24884
u0021629:i0369610,5
u0021629:i1340138,5
u0021629:i1964418,5
u0021631:i0112573,8.67975
u0021631:i0816692,8.16174
u0021631:i2395427,6.96188
u0021631:i2908446,7.35426
u0021631:i2911666,7.96792
u0021635:i1109624,7.81563
u0021635:i1690953,7.29789
u0021635:i2245084,8.46001
u0021635:i2395427,7.14338
u0021649:i0478970,7.65096
u0021649:i0816692,8.16174
u0021649:i1198101,10
u0021649:i2170439,6.6656
u0021649:i2179136,7.72941
u0021649:i3802576,7.74396
u0021649:i3863552,7.85024
u0021694:i0369610,7.23981
u0021694:i1964418,7.2709
u0021694:i2179136,7.72941
u0021694:i2224026,7.30544
u0021694:i2293640,7.34382
u0021694:i2395427,7.38647
u0021694:i2802144,8
u0021694:i2980516,7.66884
u0021694:i3195644,7.43385
u0021695:i0120623,6.67005
u0021695:i0369610,7.95267
u0021695:i0442268,8.00198
u0021695:i0470752,7.93264
u0021695:i1392190,7.91155
u0021695:i1655441,7.88935
u0021695:i1937390,7.55132
u0021695:i2096673,7.86598
u0021695:i2097298,7.84138
u0021695:i2126355,7.81549
u0021695:i2179116,7.50106
u0021695:i2293640,7.78824
u0021695:i2305051,7.00455
u0021695:i2395427,7.75955
u0021695:i2582802,7.66839
u0021695:i2802144,8
u0021695:i2848292,7.72935
u0021695:i3547740,7.03677
u0021695:i3622592,7.69756
u0021724:i0369610,7.48928
u0021724:i0478970,7.49269
u0021724:i1631867,7.55752
u0021724:i1674771,7.49679
u0021724:i2395427,7.5017
u0021775:i0062711,6.728
u0021775:i0063442,6.27554
u0021775:i0065462,8.94509
u0021775:i0067065,6.80035
u0021775:i0068408,6.94182
u0021775:i0069768,7.8366
u0021775:i0079501,7.46603
u0021775:i0080745,6.07357
u0021775:i0082694,6.96237
u0021775:i0083284,10
u0021775:i0089530,7.90977
u0021775:i0113142,7.54957
u0021775:i0116390,7.54935
u0021775:i0117089,7.54912
u0021775:i0133104,7.54888
u0021775:i0184503,7.54864
u0021775:i0189764,7.54839
u0021775:i0369610,7.54814
u0021775:i0880578,8.5004
u0021775:i1340138,7.54788
u0021775:i1392190,7.54762
u0021775:i1617661,7.54735
u0021775:i1687220,7.54707
u0021775:i1705786,8.5629
u0021775:i1714915,6.2918
u0021775:i1881002,7.54679
u0021775:i1964418,7.5465
u0021775:i1979319,8
u0021775:i2091478,7.54621
u0021775:i2096673,7.54591
u0021775:i2126355,7.54561
u0021775:i2179136,7.72941
u0021775:i2246565,7.54529
u0021775:i2300975,6.75304
u0021775:i2316801,7
u0021775:i2322441,7.54497
u0021775:i2339741,6.88194
u0021775:i2381249,7.54465
u0021775:i2382298,6.8404
u0021775:i2397535,8.66948
u0021775:i2562232,7.6235
u0021775:i2802144,8
u0021775:i2820852,7.54431
u0021775:i2872718,7.72841
u0021775:i3399112,7.54397
u0021775:i3445270,8
u0021779:i3062880,8
u0021779:i3090634,7.5323
u0021779:i3630276,7.67382
u0021821:i0054387,7.93018
u0021821:i0062622,7.42719
u0021821:i0077215,7.43693
u0021821:i0086541,6.65509
u0021821:i0111282,7.50059
u0021821:i0114814,8.85975
u0021821:i0816692,8.16174
u0021821:i0829150,6.7898
u0021821:i0936501,6.69942
u0021821:i1598778,8.49868
u0021821:i1706620,7.04529
u0021821:i1872194,8.13276
u0021821:i1877832,7.04149
u0021821:i2096673,7.43532
u0021821:i2179136,7.72941
u0021821:i2321549,6.21855
u0021821:i3322940,6.80937
u0021854:i0097937,8.56772
u0021854:i0320661,6.50889
u0021854:i0758758,8.44382
u0021854:i0816692,8.53273
u0021854:i1065073,8.61158
u0021854:i1661199,7.46607
u0021854:i1758595,7.27777
u0021854:i2199571,7.48603
u0021854:i2381941,7.50732
u0021854:i2561572,7.53003
u0021854:i2637276,7.55425
u0021854:i2820852,7.58009
u0021854:i2980516,7.66884
u0021854:i3007512,6.21299
u0021854:i3181822,7.60765
u0021857:i0119488,7.49012
u0021857:i0816692,8.53273
u0021857:i1872194,8.45502
u0021857:i2084970,7.35926
u0021857:i2582802,7.92357
u0021857:i2713180,8.85334
u0021865:i0071455,8.62507
u0021865:i0090563,6.35035
u0021865:i0092991,7.25422
u0021865:i0099951,5.73902
u0021865:i0107969,8.00198
u0021865:i0113627,8.82781
u0021865:i0117571,6.86346
u0021865:i0164334,7.43615
u0021865:i0175142,6.49094
u0021865:i0295297,8.18124
u0021865:i0304141,8.3036
u0021865:i0840361,7.47732
u0021865:i0947810,7.29582
u0021865:i1156398,6.19375
u0021865:i1172570,7.4274
u0021865:i1228705,7.77139
u0021865:i1284575,6.01135
u0021865:i1637725,7.26607
u0021893:i1823672,6.61388
u0021893:i2397535,8.13536
u0021893:i2609912,8.32015
u0021893:i3713166,7.01735
u0021900:i0113375,10
u0021900:i0369610,7.98732
u0021900:i0478970,7.9932
u0021900:i1065073,8.26933
u0021900:i1340138,7.99966
u0021900:i1823672,8.00677
u0021900:i2395427,8.01459
u0021900:i2582802,7.66839
u0021900:i2740710,7.22886
u0021900:i3169706,7.06381
u0021936:i0053125,7.92888
u0021936:i1535109,8.3361
u0021936:i1872194,8.13276
u0021936:i2562232,7.6235
u0021965:i1823672,5.65588
u0021965:i2562232,7.6235
u0021965:i2820852,5.81984
u0021965:i3622592,6.02481
u0021976:i0118842,7.25525
u0021976:i0118928,6.50889
u0021976:i0252444,8.78277
u0021976:i0272020,7.50059
u0021976:i0307987,9.50029
u0021976:i0308411,8.86213
u0021976:i0328107,7.28044
u0021976:i0453451,7.54951
u0021976:i0453467,6.58946
u0021976:i0453548,7
u0021976:i1029360,7.5084
u0021976:i1289406,6.8101
u0021976:i1587310,7.40023
u0021976:i1645155,8.60213
u0021976:i1663207,5.75052
u0021976:i1682180,7.50789
u0021976:i2084970,7.35926
u0021976:i2179136,7.72941
u0021976:i2562232,7.6235
u0021976:i2802144,8
u0021976:i2820852,7.53109
u0021987:i0369610,7.38255
u0021987:i0455944,7.46705
u0021987:i0458339,7.33192
u0021987:i0800369,7.55067
u0021987:i1204977,6.38619
u0021987:i1798684,7.39398
u0021987:i2096673,7.40628
u0021987:i2179136,7.72941
u0021987:i2268016,7.41953
u0021987:i2562232,7.6235
u0021987:i2802144,8
u0021987:i2872732,7.96497
u0021987:i2911666,6.9833
u0022006:i0078748,7.63229
u0022006:i0080120,9.50029
u0022006:i0090605,7.34062
u0022006:i0369610,7.52499
u0022006:i0478970,7.5257
u0022006:i0780504,6.86993
u0022006:i0816692,8.53273
u0022006:i0993846,7.77075
u0022006:i1300854,7.94574
u0022006:i1340138,7.52644
u0022006:i1392190,7.52719
u0022006:i1398426,7.52797
u0022006:i1502712,7.52877
u0022006:i1528100,6.69693
u0022006:i1540133,6.01489
u0022006:i1602613,7.1698
u0022006:i1638355,7.52959
u0022006:i1798684,7.53044
u0022006:i1817273,6.46053
u0022006:i1843866,7.84925
u0022006:i1872194,8.45502
u0022006:i1877832,7.40756
u0022006:i2103281,7.55355
u0022006:i2126355,7.53131
u0022006:i2179136,7.72941
u0022006:i2310332,8.24328
u0022006:i2339741,6.88194
u0022006:i2381249,7.5322
u0022006:i2395427,7.53312
u0022006:i2582802,7.66839
u0022006:i2717822,5.50148
u0022006:i2802144,8
u0022006:i2911666,7.96792
u0022006:i2937898,8
u0022006:i2975578,7.68233
u0022009:i0080684,8.66868
u0022009:i0083658,8.66245
u0022009:i0121766,6.55914
u0022009:i0369610,7.69953
u0022009:i1392190,7.73009
u0022009:i2395427,7.76371
u0022009:i2397535,8.13536
u0022009:i2802144,8
u0022009:i2820852,7.80068
u0022009:i3848892,7.84136
u0022052:i1972779,10
u0022052:i2084970,7.35926
u0022052:i2820852,8.42697
u0022052:i2883434,8.64591
u0022059:i0455944,7.46705
u0022059:i1631867,7.55752
u0022059:i1790864,7.01094
u0022059:i2179136,7.72941
u0022059:i2278388,8.07583
u0022059:i2446042,6.91222
u0022059:i2692250,7.10432
u0022059:i2713180,8.49418
u0022059:i2788710,7.91711
u0022059:i2872718,7.72841
u0022059:i2911666,7.96792
u0022064:i0247638,7.11021
u0022064:i0316732,7.90344
u0022064:i0369610,7.16743
u0022064:i0398375,5.50148
u0022064:i0465142,6
u0022064:i0837562,7.10438
u0022064:i0944835,8.71673
u0022064:i0955308,6.77315
u0022064:i1065073,8.26933
u0022064:i1153053,9.00139
u0022064:i1632708,8.30645
u0022064:i1954598,10
u0022064:i2084970,7.35926
u0022064:i2106361,6.44581
u0022064:i2140465,7.18436
u0022064:i2202086,7.20181
u0022064:i2293640,7.21978
u0022064:i2369135,7.10918
u0022064:i2381941,7.2383
u0022064:i2424988,7.25738
u0022064:i2446042,7.15523
